room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price
13586906,78453282,Entire home/apt,West Hollywood,33,4.5,7,1,119
11659511,59621,Entire home/apt,Fairfax,0,0,3,1,110
5914810,8012090,Entire home/apt,West Hollywood,49,4.5,3,1,110
13169436,67126102,Entire home/apt,West Hollywood,11,5,2,1,120
1606248,6225275,Entire home/apt,Beverly Grove,28,4.5,2,1,112
15952876,16880061,Entire home/apt,Hollywood Hills West,2,0,2,0,115
4719676,24380791,Entire home/apt,Mid-Wilshire,107,4.5,6,1,110
14043916,83093886,Entire home/apt,Mid-Wilshire,8,5,5,2,110
10839498,56139129,Entire home/apt,West Hollywood,12,5,1,1,115
6364732,816926,Entire home/apt,Hollywood,140,5,6,2,101
15204902,96572025,Entire home/apt,Beverly Hills,19,4.5,2,0,120
16946225,30437148,Entire home/apt,West Hollywood,0,0,2,1,105
2881207,14724778,Entire home/apt,West Hollywood,37,5,3,0,117
8941071,23592617,Entire home/apt,West Hollywood,10,5,2,1,105
13999848,10661691,Entire home/apt,Hollywood Hills West,6,4.5,7,2,119
17283391,89949883,Entire home/apt,Beverly Grove,0,0,3,0,109
16963514,113295697,Entire home/apt,Fairfax,1,0,5,2,109
347658,1761930,Entire home/apt,Fairfax,12,5,3,1,120
16470456,104732639,Entire home/apt,West Hollywood,17,5,6,1,120
8990861,7054173,Entire home/apt,Fairfax,7,5,1,1,115
6464702,33764303,Entire home/apt,Hollywood,2,0,3,1,105
13371809,75940047,Entire home/apt,Hollywood,19,5,5,2,110
3102197,15771942,Entire home/apt,West Hollywood,6,5,2,1,115
1456308,7810201,Entire home/apt,West Hollywood,20,4.5,2,1,119
1067300,5006764,Entire home/apt,Fairfax,135,4.5,3,1,120
14112389,13047111,Entire home/apt,West Hollywood,5,5,3,1,120
15451638,29699293,Entire home/apt,Beverly Grove,3,5,3,1,111
13924365,35826553,Entire home/apt,Beverly Grove,12,4.5,2,1,115
16301896,106659064,Entire home/apt,Fairfax,0,0,3,1,120
1736474,4871672,Entire home/apt,West Hollywood,26,5,2,1,115
13419219,26640922,Entire home/apt,Beverly Grove,0,0,2,1,110
3182499,13320150,Entire home/apt,Hollywood Hills West,21,4.5,2,0,119
16360020,48156284,Entire home/apt,Hollywood Hills West,0,0,2,0,120
7966195,2783015,Entire home/apt,Beverly Grove,30,5,2,1,109
14025701,17193773,Entire home/apt,Beverly Grove,5,5,3,1,120
17516290,1351534,Entire home/apt,Beverly Grove,1,0,2,0,105
7292790,91136,Entire home/apt,West Hollywood,73,4.5,2,1,110
12252045,4809256,Entire home/apt,West Hollywood,60,4.5,4,1,113
10105429,2014744,Entire home/apt,West Hollywood,72,5,4,1,118
15886855,1613102,Entire home/apt,West Hollywood,12,5,3,1,120
16963577,113295697,Entire home/apt,Fairfax,0,0,5,2,109
15917011,103268472,Entire home/apt,Hollywood Hills West,4,5,3,1,120
17224951,6591418,Entire home/apt,Hollywood,0,0,4,2,115
15464413,61688329,Entire home/apt,Fairfax,7,4.5,2,1,120
13032594,37305308,Entire home/apt,Hollywood,23,4.5,4,1,119
1827484,3703975,Entire home/apt,Hollywood,61,4.5,2,0,107
8924371,46667251,Entire home/apt,Hollywood,0,0,3,1,115
8189090,10801384,Entire home/apt,Hollywood,7,4.5,4,1,120
17221281,85569587,Entire home/apt,East Hollywood,2,0,6,1,102
1922590,185067,Entire home/apt,Hollywood,10,5,2,0,115
8473422,4423822,Entire home/apt,Fairfax,4,4.5,3,1,119
5308348,9078277,Entire home/apt,Hollywood,25,4.5,2,0,109
5881570,1140794,Entire home/apt,Hollywood,0,0,3,1,120
8762105,16020906,Entire home/apt,Hancock Park,6,4.5,2,1,115
10102601,51843892,Entire home/apt,Hollywood,2,0,2,1,110
16846418,112176808,Entire home/apt,Hollywood,0,0,4,0,120
11553116,33051546,Entire home/apt,Hollywood,26,5,4,2,120
13251886,40225166,Entire home/apt,Hollywood,41,5,4,1,119
16997375,55067641,Entire home/apt,Hollywood,7,5,6,1,107
14611847,90671820,Entire home/apt,Hollywood,19,5,5,1,120
1927341,9983787,Entire home/apt,Hollywood Hills,2,0,3,1,100
13331609,44511989,Entire home/apt,Hollywood,9,4,4,1,106
1894105,9843837,Entire home/apt,Hollywood,101,5,2,0,108
7804383,1905704,Entire home/apt,Hollywood Hills,1,0,3,1,115
13252302,40225166,Entire home/apt,West Hollywood,36,4.5,4,1,119
7298826,20675797,Entire home/apt,Hollywood,68,4.5,5,1,105
4769578,12658759,Entire home/apt,Hollywood,69,5,4,0,120
12562914,68103667,Entire home/apt,North Hollywood,1,0,2,0,109
17178379,17315270,Entire home/apt,Valley Glen,0,0,2,1,119
3939230,9507500,Entire home/apt,North Hollywood,18,4.5,3,1,120
13914785,78557280,Entire home/apt,Studio City,1,0,3,1,113
4565925,12779407,Entire home/apt,North Hollywood,2,0,4,2,103
5105910,647710,Entire home/apt,North Hollywood,66,5,4,2,119
7807234,41096651,Entire home/apt,Hollywood Hills West,47,5,2,1,120
5603949,29048421,Entire home/apt,Hollywood Hills West,87,4.5,4,1,105
5990027,21985492,Entire home/apt,Hollywood,7,4,2,0,120
16963535,113295697,Entire home/apt,Fairfax,1,0,5,2,109
12131581,30311201,Entire home/apt,Hollywood Hills,16,5,7,2,119
1773966,5348471,Entire home/apt,West Hollywood,10,4.5,3,1,115
11895042,63443213,Entire home/apt,West Hollywood,62,5,4,1,120
12027246,19070134,Entire home/apt,Hancock Park,2,0,2,1,115
3282171,16588103,Entire home/apt,Hollywood Hills,11,5,2,0,100
3319,4137,Entire home/apt,Beverly Grove,358,5,3,1,109
12848673,32783819,Entire home/apt,Hollywood,9,5,2,1,103
6502731,173481,Entire home/apt,Hollywood,38,5,2,1,105
12829422,16862571,Entire home/apt,Hollywood,11,4.5,6,1,115
5042573,5612152,Entire home/apt,West Hollywood,23,5,3,1,115
15805642,20905481,Entire home/apt,Hollywood,7,4.5,5,2,114
16647637,48156284,Entire home/apt,Hollywood,0,0,2,0,110
15397595,19692654,Entire home/apt,Hancock Park,1,0,3,0,110
13082409,52022289,Entire home/apt,Fairfax,6,5,2,1,109
14746194,30689308,Entire home/apt,Hollywood,6,5,3,1,109
1295083,8061180,Entire home/apt,Hollywood,24,5,2,0,110
6867502,91136,Entire home/apt,West Hollywood,68,4.5,2,1,110
14983474,12807196,Entire home/apt,Hollywood,6,5,2,1,101
8860339,15514034,Entire home/apt,Hollywood,1,0,2,1,115
16635720,9762413,Entire home/apt,Hollywood,3,5,3,1,119
10318440,50792299,Entire home/apt,West Hollywood,98,4.5,3,1,119
16097861,29665398,Entire home/apt,Hollywood Hills West,1,0,3,2,120
8132679,2014744,Entire home/apt,Fairfax,62,4.5,2,1,105
5593497,17570614,Entire home/apt,Hollywood,44,4.5,2,0,120
10339185,7879478,Entire home/apt,Beverly Grove,46,5,3,1,112
3082103,7546329,Entire home/apt,Hollywood,105,4.5,6,2,109
698357,1500697,Entire home/apt,West Hollywood,235,5,2,1,119
16417391,40225166,Entire home/apt,Hollywood,7,4.5,4,1,105
15998734,3981341,Entire home/apt,Hollywood,0,0,2,0,110
7826164,36157478,Entire home/apt,Hollywood,35,4.5,3,1,120
14570017,10134652,Entire home/apt,Hollywood Hills,6,5,8,0,110
3155385,1489516,Entire home/apt,Hollywood Hills West,43,5,2,0,115
13733878,80292915,Entire home/apt,Hollywood Hills,6,4.5,2,0,120
9912219,7172568,Entire home/apt,Hollywood,7,5,2,0,110
6066176,694290,Entire home/apt,Hollywood Hills West,63,5,3,1,120
9369849,754518,Entire home/apt,Hollywood Hills West,54,4.5,2,1,110
12549827,29772165,Entire home/apt,Hollywood,50,4.5,5,2,119
6600487,33671011,Entire home/apt,Hollywood Hills West,14,4.5,2,1,102
16781256,6640903,Entire home/apt,Hollywood,3,4.5,2,1,111
6202039,13685322,Entire home/apt,Hollywood,115,4.5,5,1,109
12012976,6199788,Entire home/apt,Hollywood,33,5,4,1,109
791016,4167432,Entire home/apt,Hollywood,37,5,4,1,119
12569384,192939,Entire home/apt,Hollywood Hills,8,5,3,1,120
2298801,11742158,Entire home/apt,Hollywood Hills West,56,4.5,4,2,119
9694392,15762615,Entire home/apt,Hollywood,0,0,2,0,115
3906109,20230855,Entire home/apt,Hollywood Hills West,0,0,2,1,109
4727609,1762145,Entire home/apt,West Hollywood,15,5,2,1,110
14105944,84786850,Entire home/apt,Hollywood,5,5,4,1,119
9550480,21985492,Entire home/apt,Hollywood,13,4.5,2,0,120
2748635,969636,Entire home/apt,Fairfax,51,4.5,2,0,107
15801033,100049888,Entire home/apt,Hollywood Hills West,12,5,2,1,119
14801871,10134652,Entire home/apt,Hollywood Hills,23,5,6,0,109
10794287,52185704,Entire home/apt,Hollywood,38,4.5,3,1,119
17513636,118721999,Entire home/apt,Hollywood,0,0,2,0,120
12809648,61894891,Entire home/apt,Hollywood Hills,58,4,7,1,102
16549823,49652322,Entire home/apt,Hollywood,5,5,5,1,118
738427,3858964,Entire home/apt,Hollywood,104,5,2,1,105
14609241,34506667,Entire home/apt,Hollywood,22,4,5,1,119
7462138,39086275,Entire home/apt,Hollywood,1,0,4,1,119
14733405,45543256,Entire home/apt,Hollywood,6,5,2,1,120
2236624,11419202,Entire home/apt,Silver Lake,1,0,3,1,120
16043009,19585580,Entire home/apt,Westlake,0,0,5,2,120
878886,4645348,Entire home/apt,Echo Park,1,0,4,2,115
1041326,5286472,Entire home/apt,Silver Lake,2,0,3,1,110
9466894,10831877,Entire home/apt,Westlake,7,5,2,1,109
1140691,3662459,Entire home/apt,Hollywood Hills,11,5,2,1,115
10826103,35562563,Entire home/apt,Hollywood,5,5,3,1,109
13082653,12068236,Entire home/apt,Hollywood,1,0,2,0,104
12991348,69405621,Entire home/apt,Hollywood Hills,0,0,1,1,100
11983296,16287046,Entire home/apt,Hollywood Hills,4,5,2,0,102
12156748,29956134,Entire home/apt,Hollywood,5,5,4,1,105
8429494,44393245,Entire home/apt,Hollywood Hills,7,4.5,4,2,118
2105743,1905704,Entire home/apt,Hollywood Hills,68,4.5,3,1,112
8461543,17982407,Entire home/apt,Hollywood,56,5,4,1,120
15179462,2911509,Entire home/apt,Silver Lake,0,0,4,2,120
17346662,34506667,Entire home/apt,Hollywood,0,0,4,1,105
4958990,15735406,Entire home/apt,Hollywood,50,4.5,4,2,110
14319461,36181302,Entire home/apt,Hollywood,3,3.5,4,1,107
16535277,24676573,Entire home/apt,Hollywood Hills,2,0,2,1,110
15270594,15137033,Entire home/apt,Hollywood,6,5,3,1,110
3812771,11704942,Entire home/apt,Hollywood,135,4,5,1,109
8101746,9811903,Entire home/apt,Los Feliz,94,4.5,2,1,120
6643091,7362787,Entire home/apt,Mid-Wilshire,51,5,2,1,108
9009139,22503198,Entire home/apt,Hollywood,15,4.5,4,1,105
7456595,37278675,Entire home/apt,Mid-Wilshire,79,4.5,3,1,105
6483459,23126768,Entire home/apt,Hollywood,80,4,3,1,119
4973527,11069840,Entire home/apt,Hollywood,66,4.5,4,1,110
13841008,39482812,Entire home/apt,West Hollywood,40,5,4,1,108
13115805,60088856,Entire home/apt,Hollywood,9,4,4,1,109
14651306,39482812,Entire home/apt,Hollywood,28,5,4,1,109
12798048,870275,Entire home/apt,Hollywood,49,4.5,4,1,119
16667066,9274632,Entire home/apt,Mid-Wilshire,0,0,3,1,115
12715122,21053971,Entire home/apt,Hollywood,75,5,2,1,118
12346801,2687831,Entire home/apt,Koreatown,44,4.5,4,0,101
6235502,27978423,Entire home/apt,Fairfax,34,5,3,1,110
3544380,17843239,Entire home/apt,West Hollywood,73,5,2,0,105
15677269,16774127,Entire home/apt,Hollywood,5,5,3,1,120
17190341,87020582,Entire home/apt,Hollywood,3,5,3,0,110
12854441,58250343,Entire home/apt,Hollywood,40,5,3,0,104
17653522,105760902,Entire home/apt,East Hollywood,0,0,2,1,120
1356861,594520,Entire home/apt,Hollywood,217,5,2,1,120
1197478,6541773,Entire home/apt,Hancock Park,168,5,4,1,110
17534619,37305308,Entire home/apt,Hollywood,0,0,4,1,109
7971643,41742943,Entire home/apt,Beverly Grove,41,4.5,4,2,109
17624425,58250343,Entire home/apt,Hollywood,0,0,4,1,120
8617807,7056610,Entire home/apt,Hollywood,4,5,2,1,120
9578789,5971473,Entire home/apt,Mid-Wilshire,64,5,3,1,105
17628362,9778270,Entire home/apt,Fairfax,0,0,2,1,111
446289,1000609,Entire home/apt,Hollywood,201,4.5,3,1,107
14216909,324967,Entire home/apt,Pico-Union,5,4,16,3,105
13882795,34838524,Entire home/apt,Downtown,0,0,2,1,120
249907,594808,Entire home/apt,Westlake,39,4.5,5,2,119
15206166,5356943,Entire home/apt,Koreatown,10,5,4,1,114
17517840,5164854,Entire home/apt,Koreatown,0,0,3,0,106
9716316,49588958,Entire home/apt,Koreatown,36,4.5,3,1,110
16507134,101307733,Entire home/apt,Downtown,1,0,2,1,120
6646782,31560583,Entire home/apt,Westlake,0,0,2,0,120
3582396,18045110,Entire home/apt,Downtown,1,0,2,1,105
3890586,14298340,Entire home/apt,Koreatown,58,4.5,3,0,105
16176396,103027984,Entire home/apt,Koreatown,2,0,9,2,120
10076523,29941440,Entire home/apt,Westlake,7,4.5,2,1,120
3052357,13108795,Entire home/apt,Adams-Normandie,83,4.5,6,2,115
1048688,1283043,Entire home/apt,Pico-Union,148,4.5,4,2,118
17514771,5992934,Entire home/apt,Koreatown,0,0,3,2,120
6004509,1283043,Entire home/apt,Koreatown,63,4,4,2,118
3645592,18414308,Entire home/apt,Koreatown,33,5,3,2,110
16508443,85569587,Entire home/apt,East Hollywood,3,4.5,6,1,105
9754608,2068961,Entire home/apt,Koreatown,4,5,2,1,109
15915608,12991890,Entire home/apt,Silver Lake,3,5,4,2,119
15128294,95378708,Entire home/apt,Downtown,10,4.5,2,0,120
12984041,41482875,Entire home/apt,Downtown,10,4,8,1,119
10568415,41669650,Entire home/apt,Downtown,5,4.5,2,0,114
12501057,10025591,Entire home/apt,Echo Park,0,0,4,3,120
15646358,100951647,Entire home/apt,Chinatown,0,0,3,1,110
6261851,32537008,Entire home/apt,Downtown,8,4.5,3,0,119
10000499,17520802,Entire home/apt,Downtown,14,5,4,1,120
16261743,2163876,Entire home/apt,University Park,12,3.5,6,2,108
1717408,1158429,Entire home/apt,Westlake,8,5,4,1,105
9651288,5754522,Entire home/apt,Downtown,5,4.5,4,2,118
16934897,28588790,Entire home/apt,Downtown,0,0,2,0,120
15658379,31553091,Entire home/apt,University Park,0,0,3,1,120
13996743,6201646,Entire home/apt,Pico-Union,18,4.5,8,3,106
5781601,12335168,Entire home/apt,Downtown,63,4,4,1,119
13717458,9871566,Entire home/apt,Westlake,12,5,4,0,108
15510412,9871566,Entire home/apt,Koreatown,3,4.5,4,1,108
14388124,8976585,Entire home/apt,Westlake,9,4,4,2,119
14962498,53640085,Entire home/apt,Downtown,20,5,4,1,119
11263665,2558800,Entire home/apt,Downtown,60,5,3,1,120
13138141,3294402,Entire home/apt,Pico-Union,44,4.5,4,1,101
12871815,10416282,Entire home/apt,Pico-Union,42,4.5,5,2,120
5682873,2102324,Entire home/apt,Westlake,0,0,3,1,112
15704170,2172046,Entire home/apt,Downtown,6,4.5,2,1,120
8801380,41555535,Entire home/apt,Downtown,41,4.5,2,1,115
9752866,50301469,Entire home/apt,Downtown,55,5,4,1,109
9952674,51146070,Entire home/apt,Downtown,45,5,4,1,118
10553637,45248116,Entire home/apt,Westlake,81,5,2,0,104
11653359,16886555,Entire home/apt,Downtown,63,5,4,0,105
17345330,12165900,Entire home/apt,Monterey Park,0,0,5,2,120
16405789,13358914,Entire home/apt,Koreatown,1,0,2,1,117
14548461,3694208,Entire home/apt,Los Feliz,1,0,2,1,110
1941396,10041548,Entire home/apt,East Hollywood,33,4.5,3,1,115
8047721,2993278,Entire home/apt,Los Feliz,17,5,2,1,120
4643788,23787257,Entire home/apt,Koreatown,18,4.5,3,1,115
3403905,17166456,Entire home/apt,Echo Park,29,4.5,5,2,105
2368718,5791397,Entire home/apt,Koreatown,129,4.5,6,2,120
6210980,32205948,Entire home/apt,Koreatown,0,0,2,0,116
10709156,16145813,Entire home/apt,Silver Lake,5,5,4,1,105
6701991,4403308,Entire home/apt,East Hollywood,3,5,3,1,105
6545952,34240854,Entire home/apt,East Hollywood,0,0,3,1,120
15520420,99765433,Entire home/apt,Koreatown,0,0,1,0,119
15667195,11341922,Entire home/apt,Koreatown,19,5,5,1,110
14447855,10041548,Entire home/apt,East Hollywood,13,5,3,1,115
5748822,6558504,Entire home/apt,Silver Lake,6,5,4,2,120
6629254,1984131,Entire home/apt,Los Feliz,46,5,4,2,110
16499016,85569587,Entire home/apt,East Hollywood,0,0,6,1,109
10576974,36819203,Entire home/apt,Silver Lake,12,4.5,3,1,120
13591798,6863243,Entire home/apt,Silver Lake,17,5,2,1,115
10633235,54890879,Entire home/apt,Los Feliz,24,5,2,1,110
8339134,4033136,Entire home/apt,Los Feliz,87,5,2,1,120
10143286,24632181,Entire home/apt,Echo Park,10,4.5,6,2,110
6386363,2507087,Entire home/apt,Glassell Park,0,0,3,2,119
17164542,20675797,Entire home/apt,Lincoln Heights,0,0,5,1,110
10660749,55067329,Entire home/apt,Echo Park,1,0,2,1,110
7545891,13020697,Entire home/apt,Echo Park,12,5,4,1,119
6958845,36489591,Entire home/apt,Echo Park,6,4.5,3,2,110
12827728,14941579,Entire home/apt,Atwater Village,2,0,5,1,120
13218878,365153,Entire home/apt,East Hollywood,7,5,2,1,118
6389495,33115177,Entire home/apt,Silver Lake,10,4.5,3,1,120
5615588,28374255,Entire home/apt,Silver Lake,16,5,3,1,120
375882,745432,Entire home/apt,Los Feliz,7,4.5,3,2,120
424649,2072016,Entire home/apt,Echo Park,8,5,3,1,105
3932801,2384433,Entire home/apt,Glassell Park,2,0,4,2,120
9861457,30788890,Entire home/apt,Echo Park,1,0,4,2,110
1148337,6295221,Entire home/apt,Silver Lake,1,0,2,1,116
9739313,3074896,Entire home/apt,Silver Lake,0,0,4,2,119
4668681,19015,Entire home/apt,Los Feliz,7,4.5,5,2,110
4997235,9162545,Entire home/apt,Los Feliz,22,5,2,1,119
14316381,11389765,Entire home/apt,East Hollywood,3,4.5,4,0,109
2026087,4346093,Entire home/apt,Silver Lake,30,5,4,1,119
14183796,10836845,Entire home/apt,Silver Lake,2,0,3,1,120
17002531,31816035,Entire home/apt,Los Feliz,0,0,2,1,120
15734088,3329744,Entire home/apt,East Hollywood,0,0,4,1,120
8781203,3222215,Entire home/apt,Silver Lake,20,5,2,0,119
7259878,30550719,Entire home/apt,Echo Park,22,5,4,2,120
12684200,6990152,Entire home/apt,Silver Lake,4,5,4,2,118
4077620,21150029,Entire home/apt,Los Feliz,9,5,4,2,120
11869278,2618525,Entire home/apt,Los Feliz,0,0,4,2,120
5959291,5425676,Entire home/apt,Silver Lake,2,0,4,2,120
512682,2525623,Entire home/apt,Silver Lake,2,0,3,1,115
5631165,29184137,Entire home/apt,Silver Lake,17,5,2,0,120
11189779,5243246,Entire home/apt,Silver Lake,18,5,2,0,115
3053622,4162759,Entire home/apt,Los Feliz,7,5,3,1,110
9524928,6945758,Entire home/apt,Echo Park,6,5,3,1,112
74949,395766,Entire home/apt,East Hollywood,61,5,4,1,115
7604874,39885816,Entire home/apt,Los Feliz,11,5,3,1,103
403934,2013772,Entire home/apt,Echo Park,6,5,2,1,118
6400866,21645702,Entire home/apt,Los Feliz,10,5,2,1,108
9716378,5539700,Entire home/apt,Los Feliz,3,4.5,2,1,115
1661743,6724833,Entire home/apt,Los Feliz,11,4.5,4,2,110
5917535,30728308,Entire home/apt,Silver Lake,3,5,2,2,110
24769,100496,Entire home/apt,Glassell Park,21,5,5,2,119
17499236,665627,Entire home/apt,Silver Lake,0,0,4,2,111
3359860,16950887,Entire home/apt,Silver Lake,1,0,2,1,115
1015791,5589528,Entire home/apt,Glassell Park,8,5,3,2,105
1507840,8054176,Entire home/apt,Silver Lake,74,5,3,1,120
9367583,2361603,Entire home/apt,Los Feliz,52,5,4,2,120
17482969,7343915,Entire home/apt,Mount Washington,0,0,4,2,111
1167730,2284177,Entire home/apt,Pasadena,33,4.5,2,1,120
2729779,13970244,Entire home/apt,Highland Park,5,5,5,3,120
191733,1597048,Entire home/apt,Atwater Village,53,5,4,1,120
658046,128207,Entire home/apt,Echo Park,19,5,2,1,115
14614828,83017606,Entire home/apt,Downtown,13,5,3,0,120
5604557,7005306,Entire home/apt,Downtown,2,0,4,1,110
6227810,25223220,Entire home/apt,Echo Park,1,0,6,3,120
11717321,58478230,Entire home/apt,Downtown,3,4.5,2,1,105
14697606,6257098,Entire home/apt,Echo Park,1,0,2,1,120
1964828,1317513,Entire home/apt,Glassell Park,51,5,4,1,105
15253696,24092108,Entire home/apt,Silver Lake,1,0,2,1,120
13282354,26864405,Entire home/apt,Downtown,8,5,2,0,120
4644788,5577396,Entire home/apt,Atwater Village,62,4.5,7,3,120
15808475,11028275,Entire home/apt,Silver Lake,0,0,2,1,105
8723018,28843594,Entire home/apt,Westlake,104,4.5,8,1,120
9663884,10764421,Entire home/apt,Echo Park,14,5,4,2,120
694285,3576964,Entire home/apt,Silver Lake,10,4.5,2,1,115
13194083,851375,Entire home/apt,Echo Park,0,0,2,0,109
10130714,48597749,Entire home/apt,Elysian Valley,9,4.5,3,1,110
11149764,16574185,Entire home/apt,Los Feliz,20,5,4,1,113
12494576,67650271,Entire home/apt,Silver Lake,5,5,2,0,110
12988242,225834,Entire home/apt,Echo Park,0,0,4,1,115
5838829,7875521,Entire home/apt,Westlake,9,5,2,0,120
15649127,32802820,Entire home/apt,Downtown,7,5,4,1,119
14040591,16307681,Entire home/apt,Silver Lake,14,5,4,1,120
1287456,7000929,Entire home/apt,Los Feliz,22,4.5,2,1,120
7499179,3979514,Entire home/apt,Echo Park,1,0,2,2,120
1893045,458046,Entire home/apt,Silver Lake,27,5,4,2,115
12342463,2139079,Entire home/apt,Echo Park,5,5,4,2,120
14374845,35242003,Entire home/apt,Westlake,6,4.5,4,2,110
403604,1984406,Entire home/apt,Echo Park,266,5,4,0,118
15807827,11028275,Entire home/apt,Silver Lake,12,4.5,5,2,119
1764167,9272927,Entire home/apt,Echo Park,57,5,2,1,119
5519865,28406084,Entire home/apt,Downtown,18,5,2,0,115
14252840,107275,Entire home/apt,Downtown,22,4,4,0,109
708712,1447129,Entire home/apt,Echo Park,18,4.5,2,1,116
16467773,6257098,Entire home/apt,Echo Park,0,0,3,1,120
11102571,6357395,Entire home/apt,Downtown,17,5,2,0,119
9588831,2801608,Entire home/apt,Echo Park,0,0,4,2,110
2304847,6454434,Entire home/apt,Downtown,7,4.5,2,1,120
12009927,23870102,Entire home/apt,Boyle Heights,16,4.5,4,2,120
12891981,70583670,Entire home/apt,Downtown,39,5,4,1,105
10998029,54408678,Entire home/apt,Pico-Union,71,5,5,0,103
1421694,7653107,Entire home/apt,Silver Lake,12,5,2,1,120
